"ImportFilGuid"	"DelningDataGuid"	"Ruta"	"TypRuta"	"Provyta"	"DelYta"	"Avst1"	"Rikt1"	"Avst2"	"Rikt2"	"Avst3"	"Rikt3"	"Avst4"	"Rikt4"	"Avst5"	"Rikt5"	"Avst6"	"Rikt6"	"Avst7"	"Rikt7"	"Avst8"	"Rikt8"	"TIDSPARAD"	"DelTagNr"	"Deleted"	"TStamp"	"VERDATUM"	"FullSokvag"	"Filnamn"	"InsatsAr"	"SenastAndrad"	"ErrorLoading2"	"ErrorCode2"	"ErrorDescription2"	"LoadingEvent"	"ArsvisSokvagGuid"
"0EB69DF6-0CEC-43AB-B59D-299645BA1804"	"190EE679-2DD9-49C0-A73F-DBB7E76C6B05"	425	1	11	2	100	84	100	258	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100831010744	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag73\2010-08-31_bilder\Bilder från lag 73\391\lag73\2010-08-26\391\Database\BasNils\Red\391.mdb"	NA	2010	2010-08-26 09:00:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"2A97201E-B8C1-4E60-AFDF-2AD23B719FB6"	"F496597A-1C3C-4B9D-8C8C-151049F65E9B"	428	1	5	1	100	265	100	142	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag73\2009-07-28\Ruta452\NILS\Databas\Röd\452.mdb"	NA	2009	2009-07-27 20:24:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"1733B9FA-F74A-496C-A8E2-3FB1401957DB"	"566B1F54-A539-4716-A786-14EF0978DDF1"	428	1	5	2	100	317	99	112	99	142	100	265	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta428\NILS\Databas\Röd\428.mdb"	NA	2009	2009-09-03 14:01:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"E7722390-1AF7-4AC9-9549-050A753D98DE"	"DE390092-95B2-4A50-A93F-05F5B2DF239A"	428	1	5	4	100	72	100	359	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta419\NILS\Databas\Röd\419.mdb"	NA	2009	2009-09-04 16:19:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"5BC9B309-5264-4D88-ACBF-D2FF56DE1E73"	"334A92C7-B645-4057-A663-07F06BCEF67B"	428	1	7	1	100	340	52	148	100	133	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta457\NILS\Databas\Röd\457.mdb"	NA	2009	2009-08-13 17:49:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"01F56719-0B13-4115-98DC-89C1C69EB285"	"29F34D8A-D913-4969-B634-06AC690E4DCB"	428	1	9	1	100	291	100	123	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 73\Ruta452_2\NILS\Databas\Röd\452.mdb"	NA	2009	2009-08-17 11:42:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"BAA7CFD1-BC63-4380-94E5-7BB203990D81"	"339986A5-3E54-4FA3-B14E-0A4BBAE94CE3"	428	1	9	3	100	70	100	341	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag73\2009-07-09\Ruta428\NILS\Databas\Röd\428.mdb"	NA	2009	2009-07-09 20:01:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"1582460C-FA7D-4218-B07A-C1984B26B135"	"C91F3D53-4607-4527-A453-15D4DF2954BE"	430	1	12	2	100	20	100	272	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade430\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-19 14:16:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"D5BABF4E-6B08-475E-B9BF-B269111BA34F"	"AF28ED05-3C24-41B2-8C7C-B60F1E507210"	431	1	1	1	100	199	40	161	100	116	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110912010151	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-09-11\479\Database\BasNils\Red\479.mdb"	NA	2011	2011-09-06 19:53:00	NA	NA	NA	"170C9A06-6987-4C62-92A4-077261E413D8"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"D5BABF4E-6B08-475E-B9BF-B269111BA34F"	"5FC474F5-5758-4455-B08A-03CD73ACEC26"	431	1	7	1	100	325	100	165	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110912010151	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-09-11\479\Database\BasNils\Red\479.mdb"	NA	2011	2011-09-06 19:53:00	NA	NA	NA	"170C9A06-6987-4C62-92A4-077261E413D8"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"58FAAA6B-5AB4-4F5C-8124-59EEA39CA434"	"D8C8F5B3-3CB4-4866-B5A4-161F55FFA6C3"	432	1	2	1	100	260	58	291	100	138	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110810095325	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-09-04\400\Database\BasNils\Red\400.mdb"	NA	2011	2011-09-04 15:08:00	NA	NA	NA	"657F9655-6C99-4EB9-BFA5-83140AA3B0FE"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"F48839A0-B25B-4443-B80C-E6B079075069"	"90B61F20-ED5E-4D88-BAB9-E65B08E320B9"	432	1	10	2	100	165	72	200	100	211	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111002010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-10-01\385\Database\BasNils\Red\385.mdb"	NA	2011	2011-10-01 10:43:00	NA	NA	NA	"B6A12B22-0A86-40CD-81AD-95AB48115051"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"F48839A0-B25B-4443-B80C-E6B079075069"	"4DDE073B-704D-4518-A084-2886C7B05BD6"	432	1	12	2	100	157	100	250	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111002010138	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-10-01\385\Database\BasNils\Red\385.mdb"	NA	2011	2011-10-01 10:43:00	NA	NA	NA	"B6A12B22-0A86-40CD-81AD-95AB48115051"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"D5BABF4E-6B08-475E-B9BF-B269111BA34F"	"D7D4B840-8BD0-4DF2-B6CC-A9A2C03E44D0"	433	1	1	1	100	205	30	159	100	77	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110912010151	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-09-11\479\Database\BasNils\Red\479.mdb"	NA	2011	2011-09-06 19:53:00	NA	NA	NA	"170C9A06-6987-4C62-92A4-077261E413D8"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"A3D4D86C-0188-4FDB-9F75-9E062F1608F6"	"33871D5A-8FBB-41D3-A8F1-023F50BE7023"	433	1	11	1	100	268	40	6	100	105	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110622121908	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag71\2011-06-23\431\Database\BasNils\Red\431.mdb"	NA	2011	2011-06-23 14:30:00	NA	NA	NA	"E9722667-1527-4950-A8C9-35051F76848B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"CB65506E-3837-4BF1-A747-DF3DCAF14D46"	"C29087F8-C984-4899-A97A-1FF2ABD76274"	434	1	4	2	100	98	25	173	100	273	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 72\Ruta481\NILS\Databas\Röd\481.mdb"	NA	2009	2009-07-26 14:08:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"37535EBD-0C4D-44CC-8CB9-26193477DAAC"	"36FA7DC5-BA74-4F32-B277-00C12D6B349A"	434	1	9	1	100	342	100	175	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090614095148	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-07-01\Ruta467\NILS\Databas\Röd\467.mdb"	NA	2009	2009-06-26 15:45:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"A6D36F24-6B45-43CF-93F6-83327CA2EB05"	"0860A4CD-69FB-473D-AB52-0B6E7A53BFF4"	434	1	10	1	100	208	100	28	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag72\2009-07-30\Ruta481\NILS\Databas\Röd\481.mdb"	NA	2009	2009-07-26 13:08:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"0EB69DF6-0CEC-43AB-B59D-299645BA1804"	"BE655471-527F-4DEE-AD18-9E007BEDC40F"	437	1	1	1	100	279	73	175	82	86	100	61	-2	-1	-1	-1	-1	-1	-1	-1	20100831010744	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag73\2010-08-31_bilder\Bilder från lag 73\391\lag73\2010-08-26\391\Database\BasNils\Red\391.mdb"	NA	2010	2010-08-26 09:00:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"0EB69DF6-0CEC-43AB-B59D-299645BA1804"	"3FA237BD-46AE-42A6-93E5-B7038A2C7270"	437	1	3	1	100	258	20	190	78	125	100	95	-2	-1	-1	-1	-1	-1	-1	-1	20100831010744	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag73\2010-08-31_bilder\Bilder från lag 73\391\lag73\2010-08-26\391\Database\BasNils\Red\391.mdb"	NA	2010	2010-08-26 09:00:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"0EB69DF6-0CEC-43AB-B59D-299645BA1804"	"45BF565B-8EC2-4ACE-B8E2-7F1D925B06FD"	437	1	9	2	100	148	33	73	8	31	60	312	100	330	-2	-1	-1	-1	-1	-1	20100831010744	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag73\2010-08-31_bilder\Bilder från lag 73\391\lag73\2010-08-26\391\Database\BasNils\Red\391.mdb"	NA	2010	2010-08-26 09:00:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"0EB69DF6-0CEC-43AB-B59D-299645BA1804"	"238B4E04-8A56-4773-B848-DC1495670E56"	437	1	10	1	100	1	74	7	61	48	100	78	-2	-1	-1	-1	-1	-1	-1	-1	20100831010744	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag73\2010-08-31_bilder\Bilder från lag 73\391\lag73\2010-08-26\391\Database\BasNils\Red\391.mdb"	NA	2010	2010-08-26 09:00:00	NA	NA	NA	"B154F04C-A887-45E1-B7D1-4A9135638D1B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"6B940609-6449-49D3-BD72-263867E787F2"	"A3693FC0-1482-4236-8DED-B58C528E5DF3"	440	1	2	1	100	32	53	58	79	96	50	120	100	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 72\Omrade440\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-29 09:49:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
